product|brand|categories|price
Leche en polvo entera Central Lechera Asturiana sin gluten 800 g.|Central Lechera Asturiana|Leche|28.50
Leche entera Asturiana|Asturiana|Leche|3.30
Leche entera calcio Puleva|Puleva|Leche|3.75
Leche entera Carrefour brik 1l.|Carrefour|Leche|2.55
Leche entera Central Lechera Asturiana botella 1,5 l.|Central Lechera Asturiana|Leche|4.95
Leche entera Central Lechera Asturiana botella 2,2 l.|Central Lechera Asturiana|Leche|7.20
Leche entera Central Lechera Asturiana brik 1 l.|Central Lechera Asturiana|Leche|3.30
Leche entera ecológica Carrefour Bio brik 1 l.|Carrefour Bio|Leche|4.50
Leche entera Hacendado|Hacendado|Leche|2.55
Leche entera Pascual|Pascual|Leche|3.30
Leche entera Président brik 1 l.|Président|Leche|3.60
Leche entera sin lactosa Hacendado|Hacendado|Leche|3.30
Leche entera VitaCalcio Puleva brik 1 l.|Puleva|Leche|3.75
Leche evaporada desnatada Nestlé - Ideal 525 g.|Nestlé - Ideal|Natas|5.55
Leche evaporada Hacendado|Hacendado|Natas|3.60
Leche evaporada Nestlé Ideal sin lactosa 525 g.|Nestlé Ideal|Natas|6.60
Leche fresca de oveja Granja Noé 750 ml.|Granja Noé|Leche|7.50
Leche monodosis Carrefour pack de 10 unidades de 10 g.|Carrefour|Leche|4.50
Leche semidesnatada calcio Hacendado|Hacendado|Leche|2.85
Leche semidesnatada Carrefour brik 1l.|Carrefour|Leche|2.55
Leche semidesnatada Carrefour pack de 6 briks de 200 ml.|Carrefour|Leche|7.50
Leche semidesnatada Central Lechera Asturiana botella 1,5 l.|Central Lechera Asturiana|Leche|4.95
Leche semidesnatada Central Lechera Asturiana brik 1 l.|Central Lechera Asturiana|Leche|3.30
Leche semidesnatada Central Lechera Asturiana sin lactosa brik 1 l.|Central Lechera Asturiana|Leche|4.05
Leche semidesnatada con calcio Carrefour brik 1 l.|Carrefour|Leche|2.85
Leche semidesnatada de cabra Hacendado|Hacendado|Leche|3.60
Leche semidesnatada ecológica Carrefour Bio brik 1 l.|Carrefour Bio|Leche|4.50
Leche semidesnatada fresca Hacendado|Hacendado|Leche|3.30
Leche semidesnatada Lauki brik 1 l.|Lauki|Leche|2.85
Leche semidesnatada Pascual|Pascual|Leche|3.30
Leche semidesnatada Pascual brik 1 l.|Pascual|Leche|3.30
Leche semidesnatada Président brik 1 l.|Président|Leche|3.60
Lonchas veganas sabor queso Violife 200 g.|Violife|Lácteos y derivados|10.50
LOS PAYUELOS queso pata de mulo envase 200 gr|LOS PAYUELOS|Quesos|13.50
Mantequilla Carrefour 250 g.|Carrefour|Mantequilla|5.55
Mantequilla con sal Hacendado|Hacendado|Mantequilla|4.50
Mantequilla con sal Président 250 g.|Président|Mantequilla|8.55
Mantequilla De Nuestra Tierra 250 g.|De Nuestra Tierra|Mantequilla|10.50
Mantequilla Doux 250 g.|Doux|Mantequilla|7.50
Mantequilla ecológica Carrefour Bio 250 g.|Carrefour Bio|Mantequilla|10.50
Mantequilla fácil de untar Arias 235 g.|Arias|Mantequilla|7.50
Mantequilla fácil de untar Président 250 g.|Président|Mantequilla|8.55
Mantequilla ligera Central Lechera Asturiana 250 g.|Central Lechera Asturiana|Mantequilla|7.50
Mantequilla sin sal añadida Hacendado|Hacendado|Mantequilla|4.50
Mantequilla sin sal Lurpak 200 g.|Lurpak|Mantequilla|9.60
Mantequilla tradicional Arias pack de 10 porciones de 11,5 g.|Arias|Mantequilla|5.55
Mini quesitos Babybel pack de 12 unidades de 20 g.|Babybel|Lácteos y derivados|10.50
Mousse de chocolate sin azúcar añadido 350 g|(Sin marca)|Postres|7.50
Mousse de queso Hacendado congelado|Hacendado|Lácteos y derivados|7.50
Mousse de queso y nueces Hacendado|Hacendado|Lácteos y derivados|5.55
Mousse de queso y nueces Rondelé Président 125 g.|Rondelé Président|Lácteos y derivados|6.60
Mousse de stracciatella Danone Oikos Mousse pack de 4 unidades de 55 g.|Danone Oikos|Postres|7.50
Mousse de yoghourt con arándanos Carrefour Pieza de 10 raciones 1 ud|Carrefour|Postres|37.50
Mozzarella di bufala campana Hacendado|Hacendado|Quesos|7.50
Nata liquida para montar Carrefour pack de 3 unidades de 200 ml.|Carrefour|Natas|7.50
Nata montada azucarada Carrefour spray 250 ml.|Carrefour|Natas|4.50
Nata montada azucarada sin lactosa Central Lechera Asturiana spray 250 ml.|Central Lechera Asturiana|Natas|7.50
Nata montada azucarada sin lactosa Friocrem|Friocrem|Natas|6.60
Nata montada azucarada y aromatizada Carrefour 500 g.|Carrefour|Natas|8.55
Nata para cocinar Central Lechera Asturiana 200 ml.|Central Lechera Asturiana|Natas|3.60
Nata para cocinar Central Lechera Asturiana sin lactosa 200 ml.|Central Lechera Asturiana|Natas|4.50
Nata para cocinar fresca Président 200 ml.|Président|Natas|5.55
Nata para cocinar ligera Central Lechera Asturiana 500 ml.|Central Lechera Asturiana|Natas|7.50
Nata para cocinar ligera Président 250 ml.|Président|Natas|5.55
Natillas de chocolate con leche Hacendado|Hacendado|Postres|4.50
Natillas de chocolate con nata Danone Danet pack de 4 unidades de 100 g.|Danone Danet|Postres|6.60
Natillas de chocolate Danet|Danet|Postres|7.50
Natillas de chocolate Danone Danet sin gluten pack de 4 unidades de 125 g.|Danone Danet|Postres|6.60
Natillas de chocolate Danone Danet sin gluten pack de 8 unidades de 120 g.|Danone Danet|Postres|10.50
Natillas de chocolate La Lechera pack de 2 unidades de 100 g.|La Lechera|Postres|5.55
